seed,suite,benchmark,pipeline_label,repeat_count,polybench_seconds_mean,polybench_seconds_median,polybench_seconds_std,polybench_seconds_ci95,wall_seconds_mean,wall_seconds_median
458,polybench_full,jacobi-1d,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
458,polybench_full,ludcmp,universal,1,24.25604,24.25604,0.0,0.0,24.25604,24.25604
458,polybench_full,nussinov,universal,1,3.388568,3.388568,0.0,0.0,3.4135923269204795,3.4135923269204795
458,polybench_full,syr2k,universal,1,15.849385,15.849385,0.0,0.0,15.849385,15.849385
458,polybench_full,syrk,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
459,polybench_full,2mm,universal,1,2.318561,2.318561,0.0,0.0,2.3542996919713914,2.3542996919713914
459,polybench_full,3mm,universal,1,3.111646,3.111646,0.0,0.0,3.150032504927367,3.150032504927367
459,polybench_full,adi,universal,1,14.73266,14.73266,0.0,0.0,14.752688273089007,14.752688273089007
459,polybench_full,atax,universal,1,0.011377,0.011377,0.0,0.0,0.04600778082385659,0.04600778082385659
459,polybench_full,correlation,universal,1,5.762463,5.762463,0.0,0.0,5.785064310068265,5.785064310068265
459,polybench_full,covariance,universal,1,5.746776,5.746776,0.0,0.0,5.767271745018661,5.767271745018661
459,polybench_full,deriche,universal,1,0.283519,0.283519,0.0,0.0,0.3269521789625287,0.3269521789625287
459,polybench_full,doitgen,universal,1,0.34373,0.34373,0.0,0.0,0.3750349481124431,0.3750349481124431
459,polybench_full,durbin,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
459,polybench_full,fdtd-2d,universal,1,2.117622,2.117622,0.0,0.0,2.147163467016071,2.147163467016071
459,polybench_full,gemm,universal,1,0.942173,0.942173,0.0,0.0,0.9754408558364958,0.9754408558364958
459,polybench_full,gemver,universal,1,0.030289,0.030289,0.0,0.0,0.065107457106933,0.065107457106933
459,polybench_full,gesummv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
459,polybench_full,gramschmidt,universal,1,6.612446,6.612446,0.0,0.0,6.643256840994582,6.643256840994582
459,polybench_full,jacobi-1d,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
459,polybench_full,ludcmp,universal,1,24.25604,24.25604,0.0,0.0,24.25604,24.25604
459,polybench_full,nussinov,universal,1,3.458393,3.458393,0.0,0.0,3.4861130008939654,3.4861130008939654
459,polybench_full,trisolv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
459,polybench_full,trmm,universal,1,2.101634,2.101634,0.0,0.0,2.122767433989793,2.122767433989793
460,polybench_full,2mm,universal,1,11.634,11.634,0.0,0.0,11.634,11.634
460,polybench_full,3mm,universal,1,15.453695,15.453695,0.0,0.0,15.453695,15.453695
460,polybench_full,correlation,universal,1,5.752286,5.752286,0.0,0.0,5.775333612924442,5.775333612924442
460,polybench_full,deriche,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
460,polybench_full,durbin,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
460,polybench_full,gesummv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
460,polybench_full,gramschmidt,universal,1,6.74439,6.74439,0.0,0.0,6.7744490809272975,6.7744490809272975
460,polybench_full,jacobi-1d,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
460,polybench_full,ludcmp,universal,1,24.25604,24.25604,0.0,0.0,24.25604,24.25604
460,polybench_full,nussinov,universal,1,3.496374,3.496374,0.0,0.0,3.524614794179797,3.524614794179797
460,polybench_full,trmm,universal,1,2.103213,2.103213,0.0,0.0,2.1271420780103654,2.1271420780103654
461,polybench_full,2mm,universal,1,2.373872,2.373872,0.0,0.0,2.4009130699560046,2.4009130699560046
461,polybench_full,3mm,universal,1,3.117368,3.117368,0.0,0.0,3.1457123290747404,3.1457123290747404
461,polybench_full,atax,universal,1,0.010544,0.010544,0.0,0.0,0.03525743796490133,0.03525743796490133
461,polybench_full,bicg,universal,1,0.01036,0.01036,0.0,0.0,0.037383829010650516,0.037383829010650516
461,polybench_full,cholesky,universal,1,5.691685,5.691685,0.0,0.0,5.691685,5.691685
461,polybench_full,correlation,universal,1,5.759733,5.759733,0.0,0.0,5.772378496127203,5.772378496127203
461,polybench_full,covariance,universal,1,5.767509,5.767509,0.0,0.0,5.77983538294211,5.77983538294211
461,polybench_full,deriche,universal,1,0.283496,0.283496,0.0,0.0,0.3161820280365646,0.3161820280365646
461,polybench_full,doitgen,universal,1,0.344813,0.344813,0.0,0.0,0.36726817092858255,0.36726817092858255
461,polybench_full,durbin,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
461,polybench_full,fdtd-2d,universal,1,2.105608,2.105608,0.0,0.0,2.1265897459816188,2.1265897459816188
461,polybench_full,gemm,universal,1,1.026729,1.026729,0.0,0.0,1.0495356479659677,1.0495356479659677
461,polybench_full,gemver,universal,1,0.030286,0.030286,0.0,0.0,0.05681170499883592,0.05681170499883592
461,polybench_full,heat-3d,universal,1,3.155183,3.155183,0.0,0.0,3.1746080548036844,3.1746080548036844
461,polybench_full,jacobi-1d,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
461,polybench_full,lu,universal,1,21.766885000000002,21.766885000000002,0.0,0.0,21.766885000000002,21.766885000000002
461,polybench_full,ludcmp,universal,1,24.25604,24.25604,0.0,0.0,24.25604,24.25604
461,polybench_full,nussinov,universal,1,3.438104,3.438104,0.0,0.0,3.4600782447960228,3.4600782447960228
461,polybench_full,syr2k,universal,1,2.844491,2.844491,0.0,0.0,2.8709826471749693,2.8709826471749693
461,polybench_full,syrk,universal,1,0.805327,0.805327,0.0,0.0,0.8228400778025389,0.8228400778025389
461,polybench_full,trisolv,universal,1,0.002955,0.002955,0.0,0.0,0.018171530915424228,0.018171530915424228
461,polybench_full,trmm,universal,1,1.804158,1.804158,0.0,0.0,1.8156208670698106,1.8156208670698106
462,polybench_full,2mm,universal,1,11.634,11.634,0.0,0.0,11.634,11.634
462,polybench_full,3mm,universal,1,15.453695,15.453695,0.0,0.0,15.453695,15.453695
462,polybench_full,adi,universal,1,60.232395,60.232395,0.0,0.0,60.232395,60.232395
462,polybench_full,atax,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
462,polybench_full,correlation,universal,1,5.770777,5.770777,0.0,0.0,5.790161981014535,5.790161981014535
462,polybench_full,deriche,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
462,polybench_full,doitgen,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
462,polybench_full,durbin,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
462,polybench_full,fdtd-2d,universal,1,8.150025,8.150025,0.0,0.0,8.150025,8.150025
462,polybench_full,gemm,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
462,polybench_full,gemver,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
462,polybench_full,gesummv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
462,polybench_full,gramschmidt,universal,1,6.74065,6.74065,0.0,0.0,6.771339704981074,6.771339704981074
462,polybench_full,heat-3d,universal,1,10.463075,10.463075,0.0,0.0,10.463075,10.463075
462,polybench_full,jacobi-1d,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
462,polybench_full,ludcmp,universal,1,24.25604,24.25604,0.0,0.0,24.25604,24.25604
462,polybench_full,nussinov,universal,1,3.485039,3.485039,0.0,0.0,3.5114674491342157,3.5114674491342157
462,polybench_full,trisolv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,2mm,universal,1,11.634,11.634,0.0,0.0,11.634,11.634
463,polybench_full,3mm,universal,1,15.453695,15.453695,0.0,0.0,15.453695,15.453695
463,polybench_full,adi,universal,1,60.232395,60.232395,0.0,0.0,60.232395,60.232395
463,polybench_full,atax,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,bicg,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,cholesky,universal,1,5.691685,5.691685,0.0,0.0,5.691685,5.691685
463,polybench_full,correlation,universal,1,27.022015000000003,27.022015000000003,0.0,0.0,27.022015000000003,27.022015000000003
463,polybench_full,covariance,universal,1,27.034055000000002,27.034055000000002,0.0,0.0,27.034055000000002,27.034055000000002
463,polybench_full,deriche,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,doitgen,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,fdtd-2d,universal,1,8.150025,8.150025,0.0,0.0,8.150025,8.150025
463,polybench_full,floyd-warshall,universal,1,74.49115,74.49115,0.0,0.0,74.49115,74.49115
463,polybench_full,gemm,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,gemver,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,gesummv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,gramschmidt,universal,1,30.092025,30.092025,0.0,0.0,30.092025,30.092025
463,polybench_full,heat-3d,universal,1,10.463075,10.463075,0.0,0.0,10.463075,10.463075
463,polybench_full,jacobi-1d,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,jacobi-2d,universal,1,6.87059,6.87059,0.0,0.0,6.87059,6.87059
463,polybench_full,lu,universal,1,21.766885000000002,21.766885000000002,0.0,0.0,21.766885000000002,21.766885000000002
463,polybench_full,ludcmp,universal,1,4.285718,4.285718,0.0,0.0,23.930915960809216,23.930915960809216
463,polybench_full,mvt,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,nussinov,universal,1,3.52408,3.52408,0.0,0.0,3.551803583977744,3.551803583977744
463,polybench_full,seidel-2d,universal,1,103.66444,103.66444,0.0,0.0,103.66444,103.66444
463,polybench_full,symm,universal,1,9.92988,9.92988,0.0,0.0,9.92988,9.92988
463,polybench_full,syr2k,universal,1,15.849385,15.849385,0.0,0.0,15.849385,15.849385
463,polybench_full,syrk,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
463,polybench_full,trmm,universal,1,8.660405,8.660405,0.0,0.0,8.660405,8.660405
464,polybench_full,2mm,universal,1,11.634,11.634,0.0,0.0,11.634,11.634
464,polybench_full,3mm,universal,1,15.453695,15.453695,0.0,0.0,15.453695,15.453695
464,polybench_full,adi,universal,1,60.232395,60.232395,0.0,0.0,60.232395,60.232395
464,polybench_full,atax,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
464,polybench_full,correlation,universal,1,5.467914,5.467914,0.0,0.0,5.490771231940016,5.490771231940016
464,polybench_full,covariance,universal,1,5.566939,5.566939,0.0,0.0,5.587126760976389,5.587126760976389
464,polybench_full,deriche,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
464,polybench_full,doitgen,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
464,polybench_full,durbin,universal,1,0.003413,0.003413,0.0,0.0,0.015788476914167404,0.015788476914167404
464,polybench_full,fdtd-2d,universal,1,8.150025,8.150025,0.0,0.0,8.150025,8.150025
464,polybench_full,floyd-warshall,universal,1,74.49115,74.49115,0.0,0.0,74.49115,74.49115
464,polybench_full,gemm,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
464,polybench_full,gemver,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
464,polybench_full,gesummv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
464,polybench_full,gramschmidt,universal,1,6.673272,6.673272,0.0,0.0,6.701009258860722,6.701009258860722
464,polybench_full,heat-3d,universal,1,10.463075,10.463075,0.0,0.0,10.463075,10.463075
464,polybench_full,jacobi-1d,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
464,polybench_full,jacobi-2d,universal,1,6.87059,6.87059,0.0,0.0,6.87059,6.87059
464,polybench_full,ludcmp,universal,1,4.457515,4.457515,0.0,0.0,19.689603806938976,19.689603806938976
464,polybench_full,nussinov,universal,1,3.400067,3.400067,0.0,0.0,3.430015569087118,3.430015569087118
464,polybench_full,syr2k,universal,1,15.849385,15.849385,0.0,0.0,15.849385,15.849385
464,polybench_full,syrk,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
464,polybench_full,trisolv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
464,polybench_full,trmm,universal,1,2.133107,2.133107,0.0,0.0,2.154355032136664,2.154355032136664
465,polybench_full,2mm,universal,1,1778326321.151845,1778326321.151845,0.0,0.0,2.4059656681492925,2.4059656681492925
465,polybench_full,3mm,universal,1,1778326472.772186,1778326472.772186,0.0,0.0,3.1411453841719776,3.1411453841719776
465,polybench_full,adi,universal,1,1778328530.400638,1778328530.400638,0.0,0.0,14.789017701055855,14.789017701055855
465,polybench_full,atax,universal,1,1778326514.45077,1778326514.45077,0.0,0.0,0.038521579932421446,0.038521579932421446
465,polybench_full,correlation,universal,1,5.791112,5.791112,0.0,0.0,5.806698665954173,5.806698665954173
465,polybench_full,covariance,universal,1,27.034055000000002,27.034055000000002,0.0,0.0,27.034055000000002,27.034055000000002
465,polybench_full,deriche,universal,1,1778327769.641174,1778327769.641174,0.0,0.0,0.3182901518885046,0.3182901518885046
465,polybench_full,doitgen,universal,1,1778326578.409313,1778326578.409313,0.0,0.0,0.3697570818476379,0.3697570818476379
465,polybench_full,durbin,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
465,polybench_full,fdtd-2d,universal,1,1778328610.962089,1778328610.962089,0.0,0.0,2.232349591096863,2.232349591096863
465,polybench_full,gemm,universal,1,1778326645.98311,1778326645.98311,0.0,0.0,0.969839772908017,0.969839772908017
465,polybench_full,gemver,universal,1,1778326695.236315,1778326695.236315,0.0,0.0,0.05876733106561005,0.05876733106561005
465,polybench_full,gesummv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
465,polybench_full,gramschmidt,universal,1,6.652613,6.652613,0.0,0.0,6.674865029985085,6.674865029985085
465,polybench_full,heat-3d,universal,1,1778328695.113374,1778328695.113374,0.0,0.0,3.245085395872593,3.245085395872593
465,polybench_full,jacobi-1d,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
465,polybench_full,ludcmp,universal,1,24.25604,24.25604,0.0,0.0,24.25604,24.25604
465,polybench_full,nussinov,universal,1,3.458443,3.458443,0.0,0.0,3.4768232461065054,3.4768232461065054
465,polybench_full,trisolv,universal,1,5.0,5.0,0.0,0.0,5.0,5.0
